AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
OK077159.1	2310810869	Kadsura japonica chromosome 1 	973503	Kadsura japonica	105750
OK077160.1	2310810901	Kadsura japonica chromosome 2 	897204	Kadsura japonica	105750
OK077161.1	2310810931	Kadsura japonica chromosome 3 	848837	Kadsura japonica	105750
OK077162.1	2310810958	Kadsura japonica chromosome 4 	261590	Kadsura japonica	105750
OK077163.1	2310810964	Kadsura japonica chromosome 5 	211474	Kadsura japonica	105750
OK077164.1	2310810970	Kadsura japonica chromosome 6 	72712	Kadsura japonica	105750
OK077165.1	2310810972	Kadsura japonica chromosome 7 	68176	Kadsura japonica	105750
OK120846.1	2128381035	Thinopyrum obtusiflorum 	390725	Thinopyrum obtusiflorum	4589
OK166971.1	2180638198	Bupleurum chinense	435023	Bupleurum chinense	52451
OK274069.1	2202739255	Genlisea tuberosa	729765	Genlisea tuberosa	1504635
OK326879.1	2163713923	Cucumis hystrix chromosome 1	1113461	Cucumis hystrix	396994
OK326880.1	2163713956	Cucumis hystrix chromosome 2 	110683	Cucumis hystrix	396994
OK326881.1	2163713962	Cucumis hystrix chromosome 3 	92288	Cucumis hystrix	396994
OK514181.1	2168681551	Aragoa abietina 	365087	Aragoa abietina	193561
OK514182.1	2168681586	Aragoa cleefii 	365824	Aragoa cleefii	193564
OK585063.1	2130412652	Ferula sinkiangensis 	416958	Ferula sinkiangensis	1271632
OK638188.1	2172359057	Tylosema esculentum chromosome LS1 	253259	Tylosema esculentum	189976
OK638189.1	2172359085	Tylosema esculentum chromosome LS2 	146313	Tylosema esculentum	189976
OL347690.1	2186271218	 Allium fistulosum	382053	Allium fistulosum	35875
OL348387.1	2223189195	Abelmoschus esculentus chromosome 1 	355223	Abelmoschus esculentus	455045
OL348388.1	2223189220	Abelmoschus esculentus chromosome 2 	174444	Abelmoschus esculentus	455045
OL350846.1	2222661854	Cucurbita maxima 	640814	Cucurbita maxima	3661
OL351256.1	2253751702	Brassica oleracea var. italica 	219964	Brassica oleracea var. italica	36774
OL450370.1	2222651313	Chaenomeles speciosa chromosome 1 	307720	Chaenomeles speciosa	106546
OL450371.1	2222651335	Chaenomeles speciosa chromosome 2 	128744	Chaenomeles speciosa	106546
OL467322.1	2169227549	Alkekengi officinarum var. franchetii 	602268	Alkekengi officinarum var. franchetii	221454
OL703044.1	2248385955	Platycladus orientalis chromosome 1 	2466658	Platycladus orientalis	58046
OL789880.1	2314668545	Coffea arabica chromosome 1 	867678	Coffea arabica	13443
OL789881.1	2314668568	Coffea arabica chromosome 2 	153529	Coffea arabica	13443
OL804177.1	2173806640	Crocus sativus 	525348	Crocus sativus	82528
OL857277.1	2198162216	Schisandra chinensis chromosome 1 	398323	Schisandra chinensis	50507
OL857278.1	2198162226	Schisandra chinensis chromosome 2 	372190	Schisandra chinensis	50507
OL857279.1	2198162234	Schisandra chinensis chromosome 3 	228253	Schisandra chinensis	50507
OL857281.1	2198162244	Schisandra chinensis chromosome 5 	194487	Schisandra chinensis	50507
OL857282.1	2198162247	Schisandra chinensis chromosome 6 	126075	Schisandra chinensis	50507
OL857284.1	2198162255	Schisandra chinensis chromosome 8 	83338	Schisandra chinensis	50507
OL857285.1	2198162261	Schisandra chinensis chromosome 9 	21808	Schisandra chinensis	50507
OL979137.1	2317666067	Pulsatilla chinensis var. kissii 	684203	Pulsatilla chinensis var. kissii	2029856
OL989850.1	2237264323	Camellia sinensis var. assamica	1081966	Camellia sinensis var. assamica	261999
OM066870.1	2305950822	Amorphophallus albus chromosome 2 	48380	Amorphophallus albus	152299
OM066871.1	2305950826	Amorphophallus albus chromosome 3 	40131	Amorphophallus albus	152299
OM219025.1	2316014540	Christisonia kwangtungensis chromosome 1 	87933	Christisonia kwangtungensis	2499984
OM219026.1	2316014545	Christisonia kwangtungensis chromosome 2 	303254	Christisonia kwangtungensis	2499984
OM219027.1	2316014562	Christisonia kwangtungensis chromosome 3 	241909	Christisonia kwangtungensis	2499984
OM320814.1	2321990234	Gentiana crassicaulis 	368808	Gentiana crassicaulis	308434
OM328072.1	2321990278	Gentiana straminea 	410086	Gentiana straminea	50768
OM397952.2	2293355509	Rehmannia glutinosa 	547032	Rehmannia glutinosa	99300
OM759996.1	2227918237	Garcinia mangostana	371235	Garcinia mangostana	58228
OM867547.1	2240766805	Haplopteris ensiformis  chromosome 3 	28267	Haplopteris ensiformis	38644
OM867548.1	2240766808	Haplopteris ensiformis  chromosome 4 	105705	Haplopteris ensiformis	38644
OM867549.1	2240766816	Haplopteris ensiformis  chromosome 5 	217669	Haplopteris ensiformis	38644
OM867550.1	2240766832	Haplopteris ensiformis  chromosome 6 	253731	Haplopteris ensiformis	38644
OM867551.1	2240766854	Haplopteris ensiformis  chromosome 7 	229203	Haplopteris ensiformis	38644
OM867552.1	2240766874	Haplopteris ensiformis  chromosome 8 	207059	Haplopteris ensiformis	38644
OM867553.1	2240766891	Haplopteris ensiformis  chromosome 9 	184007	Haplopteris ensiformis	38644
ON012190.1	2326933526	Salix udensis chromosome M01	497901	Salix udensis	889485
ON012191.1	2326933550	Salix udensis chromosome M02	157408	Salix udensis	889485
ON012193.1	2326933762	Salix viminalis chromosome M01	505367	Salix viminalis	40686
ON012194.1	2326933791	Salix viminalis chromosome M02	128976	Salix viminalis	40686
ON012204.1	2326934148	Salix suchowensis chromosome M01	556115	Salix suchowensis	1278906
ON012205.1	2326934178	Salix suchowensis chromosome M02	83496	Salix suchowensis	1278906
ON024068.1	2288443383	Saurauia tristyla chromosome 1 	390720	Saurauia tristyla	374845
ON024069.1	2288443415	Saurauia tristyla chromosome 2 	91824	Saurauia tristyla	374845
ON024070.1	2288443453	Actinidia chinensis var. chinensis cultivar 4x chromosome 2 	200154	Actinidia chinensis var. chinensis	1590841
ON024071.1	2288443456	Actinidia chinensis var. chinensis cultivar 4x chromosome 1 	706867	Actinidia chinensis var. chinensis	1590841
ON064072.1	2230769168	Salix arbutifolia 	719377	Salix arbutifolia	75699
ON398338.1	2396575366	Quercus acutissima chromosome 1 	224233	Quercus acutissima	58330
ON398339.1	2396575383	Quercus acutissima chromosome 2 	188259	Quercus acutissima	58330
ON398340.1	2396575399	Quercus acutissima chromosome 3 	36490	Quercus acutissima	58330
ON478160.1	2264350319	Malus domestica cultivar Gala 	396946	Malus domestica	3750
ON478170.1	2264350685	Potentilla anserina 	294682	Argentina anserina	57926
ON478177.1	2264350922	Sorbus aucuparia subsp. pohuashanensis 	396857	Sorbus aucuparia subsp. pohuashanensis	691238
ON507989.1	2295471663	Erigeron annuus chromosome 1 	118852	Erigeron annuus	91248
ON507990.1	2295471684	Erigeron annuus chromosome 2 	108879	Erigeron annuus	91248
ON603305.1	2295471701	Thuja sutchuenensis chromosome 1 	1390680	Thuja sutchuenensis	307274
ON603306.1	2295471718	Thuja sutchuenensis chromosome 2 	519836	Thuja sutchuenensis	307274
ON603307.1	2295471727	Thuja sutchuenensis chromosome 3 	293570	Thuja sutchuenensis	307274
ON603308.1	2295471732	Thuja sutchuenensis chromosome 4 	251475	Thuja sutchuenensis	307274
ON631245.1	2412392120	Mentha spicata chromosome 1 	158164	Mentha spicata	29719
ON631246.1	2412392137	Mentha spicata chromosome 2 	87431	Mentha spicata	29719
ON782577.1	2414558276	Camellia sinensis var. pubilimba 	894250	Camellia sinensis var. pubilimba	1523626
ON890398.1	2373969859	Cistanche deserticola chromosome 3 	340447	Cistanche deserticola	161395
ON890399.1	2373969872	Cistanche deserticola chromosome 4 	228088	Cistanche deserticola	161395
ON890401.1	2373969908	Cistanche deserticola chromosome 2 	1081476	Cistanche deserticola	161395
ON951335.1	2416418864	Rehmannia glutinosa chromosome 1 	497303	Rehmannia glutinosa	99300
ON951336.1	2416418897	Rehmannia glutinosa chromosome 2 	48220	Rehmannia glutinosa	99300
ON960097.1	2416418933	Lycium chinense chromosome 1 	213600	Lycium chinense	112883
ON960098.1	2416418952	Lycium chinense chromosome 2 	198765	Lycium chinense	112883
OP177683.1	2389631841	Amaranthus tricolor chromosome 1 	232356	Amaranthus tricolor	29722
OP177684.1	2389631863	Amaranthus tricolor chromosome 2 	95768	Amaranthus tricolor	29722
OP177685.1	2389631871	Amaranthus tricolor chromosome 3 	54308	Amaranthus tricolor	29722
OP251015.1	2438308166	Vernicia fordii chromosome 1 	717344	Vernicia fordii	73154
OP251016.1	2438308184	Vernicia fordii chromosome 2 	170198	Vernicia fordii	73154
OP251018.1	2438308193	Vernicia fordii chromosome 4 	48756	Vernicia fordii	73154
OP251020.1	2438308201	Vernicia fordii chromosome 6 	30441	Vernicia fordii	73154
OP312068.1	2422979480	Rhodiola wallichiana chromosome 1 	118787	Rhodiola wallichiana	203018
OP312069.1	2422979495	Rhodiola wallichiana chromosome 2 	82073	Rhodiola wallichiana	203018
OP312070.1	2422979509	Rhodiola sacra chromosome 1 	128593	Rhodiola sacra	203000
OP312071.1	2422979522	Rhodiola sacra chromosome 2 	80447	Rhodiola sacra	203000
OP324798.1	2439185561	Fargesia qinlingensis chromosome 1 	208716	Fargesia qinlingensis	862990
OP324799.1	2439185580	Fargesia qinlingensis chromosome 2 	160262	Fargesia qinlingensis	862990
OP324800.1	2439185598	Fargesia qinlingensis chromosome 3 	73390	Fargesia qinlingensis	862990
OP429117.1	2441075512	Myricaria elegans chromosome 1 	221573	Myricaria elegans	194560
OP429118.1	2441075530	Myricaria elegans chromosome 2 	194781	Myricaria elegans	194560
OP465200.1	2319117301	Paphiopedilum micranthum chromosome 1 	32281	Paphiopedilum micranthum	53103
OP465201.1	2319117310	Paphiopedilum micranthum chromosome 2 	28701	Paphiopedilum micranthum	53103
OP465203.1	2319117318	Paphiopedilum micranthum chromosome 4 	22131	Paphiopedilum micranthum	53103
OP465205.1	2319117326	Paphiopedilum micranthum chromosome 6 	20166	Paphiopedilum micranthum	53103
OP465206.1	2319117331	Paphiopedilum micranthum chromosome 7 	19839	Paphiopedilum micranthum	53103
OP465207.1	2319117339	Paphiopedilum micranthum chromosome 8 	19478	Paphiopedilum micranthum	53103
OP465209.1	2319117347	Paphiopedilum micranthum chromosome 10 	18957	Paphiopedilum micranthum	53103
OP465211.1	2319117357	Paphiopedilum micranthum chromosome 12 	18871	Paphiopedilum micranthum	53103
OP526745.1	2441117178	Calypogeia suecica	160433	Calypogeia suecica	373805
OP526746.1	2441117221	Calypogeia suecica	161975	Calypogeia suecica	373805
OP526747.1	2441117264	Calypogeia suecica	161975	Calypogeia suecica	373805
OP526748.1	2441117307	Calypogeia suecica	160440	Calypogeia suecica	373805
OP526749.1	2441117350	Calypogeia sphagnicola f. sphagnicola	160890	Calypogeia sphagnicola f. sphagnicola	1262444
OP649455.1	2449439100	Aristolochia fimbriata chromosome 2 	89369	Aristolochia fimbriata	158543
OP649456.1	2449439112	Aristolochia fimbriata chromosome 3 	78874	Aristolochia fimbriata	158543
OP729396.1	2416146727	Brassica rapa var. purpuraria 	219779	Brassica rapa var. purpuraria	386281
OP795447.1	2445345841	Tylosema esculentum chromosome 1 	113687	Tylosema esculentum	189976
OP795448.1	2445345848	Tylosema esculentum chromosome 2 	97120	Tylosema esculentum	189976
OP795449.1	2445345854	Tylosema esculentum chromosome 3 	169406	Tylosema esculentum	189976
OP800433.1	2425690268	Pueraria montana var. lobata chromosome 1 	248245	Pueraria montana var. lobata	3893
OP800434.1	2425690285	Pueraria montana var. lobata chromosome 2 	216589	Pueraria montana var. lobata	3893
OP805353.1	2445527778	Gelsemium elegans chromosome 1 	261758	Gelsemium elegans	427660
OP805354.1	2445527800	Gelsemium elegans chromosome 2 	144251	Gelsemium elegans	427660
OP895669.1	2449206104	Castanea mollissima chromosome 1	363232	Castanea mollissima	60419
OP895670.1	2449206139	Castanea mollissima chromosome 2 	24806	Castanea mollissima	60419
OP957066.1	2465302188	Capsicum pubescens 	454165	Capsicum pubescens	113210
OP973786.1	2468004391	Lilium tsingtauense chromosome 4 	55751	Lilium tsingtauense	82331
OP973790.1	2468004402	Lilium tsingtauense chromosome 8 	45262	Lilium tsingtauense	82331
OP973791.1	2468004406	Lilium tsingtauense chromosome 9 	41300	Lilium tsingtauense	82331
OP973793.1	2468004409	Lilium tsingtauense chromosome 11 	39226	Lilium tsingtauense	82331
OP974165.1	2450339909	Viburnum chinshanense chromosome 1	355354	Viburnum chinshanense	2291176
OP974166.1	2450339931	Viburnum chinshanense chromosome 2 	288617	Viburnum chinshanense	2291176
OP980541.1	2451073523	Poa pratensis 	149079	Poa pratensis	4545
OQ001564.1	2451864846	Salvia officinalis chromosome 1	268341	Salvia officinalis	38868
OQ101613.1	2425690306	Eucommia ulmoides chromosome 1 	345526	Eucommia ulmoides	4392
OQ101614.1	2425690338	Eucommia ulmoides chromosome 2 	134112	Eucommia ulmoides	4392
OQ259535.1	2445527443	Actinidia valvata chromosome 1 	781709	Actinidia valvata	165719
OQ259536.1	2445527483	Actinidia valvata chromosome 2 	301558	Actinidia valvata	165719
OQ445558.1	2463918975	Dracaena sp.	516870	Dracaena sp. C6AG20210925	3036238
OQ534870.1	2470414239	Forsythia suspensa 	535692	Forsythia suspensa	126418
OQ539549.1	2456438220	Saururus chinensis chromosome 2 	105361	Saururus chinensis	54806
OQ559502.1	2474798926	Prunus tenella 	452158	Prunus tenella	140661
OQ603497.1	2476878390	Jatropha curcas	561839	Jatropha curcas	180498
OQ603604.1	2482668344	Momordica charantia 	331440	Momordica charantia	3673
OX459128.1	2476169771	Oldenlandia corymbosa var. corymbosa	258274	Oldenlandia corymbosa var. corymbosa	529605
NC_013444.1	262186694	Pleurozia purpurea	168526	Pleurozia purpurea	280637
NC_013765.1	284794729	Phaeoceros laevis	209482	Phaeoceros laevis	37308
NC_013816.1	289065026	Oryza rufipogon	559045	Oryza rufipogon	4529
NC_021092.1	501594995	Vigna angularis	404466	Vigna angularis	3914
NC_031158.1	1075059435	Ipomoea nil	265768	Ipomoea nil	35883
NC_031164.1	1070108944	Saccharum officinarum	300784	Saccharum officinarum	4547
NC_034982.1	1206246996	Utricularia reniformis	857234	Utricularia reniformis	192314
NC_035157.1	1211677951	Populus davidiana	779361	Populus davidiana	266767
NC_035962.1	1252313584	Bupleurum falcatum	463792	Bupleurum falcatum	46367
NC_039660.1	1511253925	Ammopiptanthus mongolicus	475396	Ammopiptanthus mongolicus	126911
NC_044768.1	1747451546	Prunus avium	389709	Prunus avium	42229
NC_059858.1	2172617432	Acer yangbiense	803281	Acer yangbiense	1000413
NC_059859.1	2172617433	Tetracentron sinense	856059	Tetracentron sinense	13715
NC_066984.1	2314983767	Psychotria viridis	615370	Psychotria viridis	189196
NC_069194.1	2424877093	Aeginetia indica	420362	Aeginetia indica	290220
NC_071968.2	2692970003	Rhodomyrtus tomentosa	400482	Rhodomyrtus tomentosa	98583
NC_072104.1	2459367863	Helicanthes elasticus	165273	Helicanthes elasticus	2486982
NC_077587.1	2589363891	Poa pratensis	447463	Poa pratensis	4545
NC_077626.1	2589365201	Ficus carica	480902	Ficus carica	3494
NC_077627.1	2589365231	Rosa hybrid cultivar	270143	Rosa hybrid cultivar	128735
NC_077647.1	2589366219	Apostasia shenzhenica	672872	Apostasia shenzhenica	1088818
NC_079700.1	2519764050	Syzygium samarangense	530242	Syzygium samarangense	260143
NC_079842.1	2519776042	Calophyllum soulattri	378262	Calophyllum soulattri	257776
NC_079917.1	2519777678	Sphagnum subsecundum	141684	Sphagnum subsecundum	231106
NC_080333.1	2524649180	Hevea benthamiana	1325814	Hevea benthamiana	336955
NC_080334.1	2524649238	Hevea pauciflora	1325814	Hevea pauciflora	1318717
NC_080355.1	2524650663	Aneura maxima	167464	Aneura maxima	414042
NC_080360.1	2524650847	Apopellia endiviifolia	109400	Apopellia endiviifolia	304445
NC_080361.1	2524650889	Moerckia flotoviana	179864	Moerckia flotoviana	71401
NC_080362.1	2524650932	Pallavicinia lyellii	164245	Pallavicinia lyellii	56939
NC_080363.1	2524650974	Pellia epiphylla	161790	Pellia epiphylla	40340
NC_080364.1	2524651016	Pellia neesiana	158691	Pellia neesiana	70144
NC_080521.1	2530892529	Pandanus odorifer	330962	Pandanus odorifer	1165086
NC_080973.1	2554488637	Nepenthes khasiana	900031	Nepenthes khasiana	122310
NC_080974.1	2554488687	Mammillaria huitzilopochtli	2052004	Mammillaria huitzilopochtli	278535
NC_080981.1	2554488816	Lycopodium japonicum	454458	Lycopodium japonicum	672196
NC_081468.1	2569529600	Selenicereus monacanthus	2290019	Selenicereus monacanthus	1195128
NC_081485.1	2569530801	Cuscuta epithymum	407988	Cuscuta epithymum	186058
NC_081498.1	2569531918	Santalum album	351043	Santalum album	35974
NC_081509.1	2569532749	Ilex metabaptista	529560	Ilex metabaptista	2996044
NC_081511.1	2569532875	Suriana maritima	458738	Suriana maritima	32256
NC_081910.1	2577853616	Pinellia ternata	876608	Pinellia ternata	199225
NC_081933.1	2577855700	Prunella vulgaris	297777	Prunella vulgaris	39358
NC_081934.1	2577855749	Corydalis pauciovulata	675483	Corydalis pauciovulata	2902610
NC_082039.1	2577863883	Rheum palmatum	302993	Rheum palmatum	137221
NC_082064.1	2577866024	Hedyosmum orientale	471696	Hedyosmum orientale	226581
NC_082065.1	2577866077	Cinnamomum chekiangense	750457	Cinnamomum chekiangense	1008900
NC_082108.1	2577869246	Rhodiola juparensis	202019	Rhodiola juparensis	1871911
NC_082119.1	2577869669	Geoffroea decorticans	383969	Geoffroea decorticans	107362
NC_082157.1	2577872418	Scapania undulata	140940	Scapania undulata	215256
NC_082163.1	2577872669	Syringa fauriei	586503	Syringa fauriei	3004220
NC_082180.1	2577873348	Reynoutria japonica	302229	Reynoutria japonica	488216
NC_082206.1	2577874650	Dystaenia takeshimana	282211	Dystaenia takeshimana	57122
NC_082207.1	2577874698	Dystaenia ibukiensis	281432	Dystaenia ibukiensis	76001
NC_082234.1	2577876363	Magnolia figo	773377	Magnolia figo	13612
NC_082235.1	2577876420	Ilex macrocarpa	539461	Ilex macrocarpa	185530
NC_082286.1	2577880679	Achillea wilsoniana	239572	Achillea wilsoniana	282772
NC_082287.1	2577880724	Ainsliaea angustata	376287	Ainsliaea angustata	3070662
NC_082288.1	2577880767	Phaeostigma salicifolium	219620	Phaeostigma salicifolium	457748
NC_082289.1	2577880808	Aster batangensis	266735	Aster batangensis	1196467
NC_082290.1	2577880851	Blumea megacephala	336359	Blumea megacephala	441185
NC_082291.1	2577880889	Carpesium leptophyllum	348083	Carpesium leptophyllum	2558926
NC_082292.1	2577880927	Dichrocephala benthamii	256912	Dichrocephala benthamii	648858
NC_082293.1	2577880962	Duhaldea cappa	320003	Duhaldea cappa	313931
NC_082294.1	2577880997	Eupatorium chinense	286160	Eupatorium chinense	102772
NC_082295.1	2577881033	Leucomeris decora	402728	Leucomeris decora	927783
NC_082296.1	2577881078	Nouelia insignis	403806	Nouelia insignis	130285
NC_082297.1	2577881123	Parasenecio latipes	338456	Parasenecio latipes	186963
NC_082298.1	2577881158	Senecio graciliflorus	327921	Senecio graciliflorus	1205703
NC_082299.1	2577881205	Synotis nagensium	333694	Synotis nagensium	189254
NC_082306.1	2577881370	Ribes nigrum	450227	Ribes nigrum	78511
NC_082307.1	2577881417	Lavandula angustifolia	355345	Lavandula angustifolia	39329
NC_082434.1	2579686404	Agrostis stolonifera	560800	Agrostis stolonifera	63632
NC_082435.1	2579686441	Caragana spinosa	378373	Caragana spinosa	626692
NC_082539.1	2579698868	Eucommia ulmoides	298961	Eucommia ulmoides	4392
NC_082592.1	2581901942	Dendrobium flexicaule	55806	Dendrobium flexicaule	154292
NC_082859.1	2587928737	Diospyros kaki	421308	Diospyros kaki	35925
NC_082937.1	2587931006	Primula sikkimensis	93473	Primula sikkimensis	110763
NC_082972.1	2587932038	Tripterygium wilfordii	720306	Tripterygium wilfordii	458696
NC_083134.1	2591480769	Actinidia macrosperma	752501	Actinidia macrosperma	165712
NC_083147.1	2591481735	Chamaemelum nobile	235178	Chamaemelum nobile	99037
NC_083899.1	2627887026	Rhodobryum laxelimbatum	103071	Rhodobryum laxelimbatum	576390
NC_083965.1	2627891815	Stephania japonica	555117	Stephania japonica	461633
NC_083979.1	2627892119	Solanum muricatum	433466	Solanum muricatum	205567
NC_084106.1	2627900632	Cymbidium lancifolium	33027	Cymbidium lancifolium	112612
NC_084125.1	2627901854	Calypogeia muelleriana	162913	Calypogeia muelleriana	56915
NC_084126.1	2627901897	Calypogeia azurea	162033	Calypogeia azurea	985892
NC_084127.1	2627901940	Calypogeia azorica	161851	Calypogeia azorica	2709849
NC_084129.1	2627901997	Paeonia suffruticosa	203077	Paeonia suffruticosa	45171
NC_084267.1	2627911889	Chloranthus spicatus	1108460	Chloranthus spicatus	13006
NC_084321.1	2627913786	Ilex rotunda	567552	Ilex rotunda	53211
NC_084324.1	2627913855	Aconitum carmichaelii	425319	Aconitum carmichaelii	85363
NC_084327.1	2627913990	Hevea camargoana	1402206	Hevea camargoana	2733477
NC_084328.1	2627914049	Hevea spruceana	935732	Hevea spruceana	1318718
NC_084341.1	2627914913	Aglaia odorata	534321	Aglaia odorata	210347
NC_084342.1	2627914949	Pontederia crassipes	399263	Pontederia crassipes	44947
NC_085212.1	2666675991	Magnolia liliiflora	865191	Magnolia liliiflora	3403
NC_085240.1	2666677758	Eucalyptus camaldulensis	463134	Eucalyptus camaldulensis	34316
NC_085495.1	2666690062	Hancornia speciosa	741811	Hancornia speciosa	403091
NC_085616.1	2666697002	Meniocus linifolius	196604	Meniocus linifolius	457770
NC_085699.1	2666703119	Lepidium sativum	287054	Lepidium sativum	33125
NC_085700.1	2666703155	Crucihimalaya lasiocarpa	288122	Crucihimalaya lasiocarpa	97993
NC_085821.1	2666713182	Descurainia sophia	265457	Descurainia sophia	89411
NC_086551.1	2692940655	Picria felterrae	418189	Picria felterrae	255872
NC_086557.1	2692941060	Phylloglossum drummondii	363297	Phylloglossum drummondii	70003
NC_086589.1	2692943165	Dracaena cochinchinensis	525326	Dracaena cochinchinensis	593754
NC_086594.1	2692943324	Paspalum vaginatum	504515	Paspalum vaginatum	158149
NC_086632.1	2692944388	Cinnamomum camphora	900894	Cinnamomum camphora	13429
NC_086644.1	2692944586	Myricaria laxiflora	389949	Myricaria laxiflora	223224
NC_086673.1	2692946466	Mesembryanthemum crystallinum	1005707	Mesembryanthemum crystallinum	3544
NC_086674.1	2692946486	Zizania latifolia	390962	Zizania latifolia	58934
NC_086675.1	2692946515	Tetraena mongolica	637925	Tetraena mongolica	66646
NC_086676.1	2692946543	Actinidia eriantha	772631	Actinidia eriantha	165200
NC_086687.1	2692947316	Microcos paniculata	380906	Microcos paniculata	197124
NC_086688.1	2692947361	Citrus reticulata	517914	Citrus reticulata	85571
NC_086689.1	2692947377	Rehmannia glutinosa	545329	Rehmannia glutinosa	99300
NC_086691.1	2692947432	Trapa incisa	381774	Trapa incisa	236973
NC_086721.1	2692949561	Nicotiana longiflora	348585	Nicotiana longiflora	118702
NC_086732.1	2692950104	Bidens hawaiensis	197167	Bidens hawaiensis	980011
NC_086733.1	2692950138	Chenopodium acuminatum	358737	Chenopodium acuminatum	240043
NC_086749.1	2692951407	Camellia chekiangoleosa	922518	Camellia chekiangoleosa	450940
NC_086751.1	2692951528	Rehmannia chingii	783161	Rehmannia chingii	332336
NC_086761.1	2692952204	Camellia granthamiana	922816	Camellia granthamiana	182298
NC_086781.1	2692953013	Actinidia rufa	1022459	Actinidia rufa	165716
NC_086809.1	2692954059	Leucaena leucocephala	785831	Leucaena leucocephala	3866
NC_086845.1	2692955512	Humulus lupulus	400022	Humulus lupulus	3486
NC_086846.1	2692955551	Delonix regia	840789	Delonix regia	72433
NC_086916.1	2692959976	Chenopodium formosanum	313142	Chenopodium formosanum	1640932
NC_086917.1	2692960007	Chenopodium suecicum	286826	Chenopodium suecicum	434248
NC_086918.1	2692960038	Crotalaria pallida	533955	Crotalaria pallida	3830
NC_086919.1	2692960072	Psophocarpus tetragonolobus	438707	Psophocarpus tetragonolobus	3891
NC_086920.1	2692960109	Trachelospermum jasminoides	605605	Trachelospermum jasminoides	69389
NC_086921.1	2692960141	Hippophae gyantsensis	586319	Hippophae gyantsensis	193515
NC_086955.1	2692962428	Limonia acidissima	545150	Limonia acidissima	159053
NC_087060.1	2692969881	Daucus carota subsp. sativus	250368	Daucus carota subsp. sativus	79200
NC_087774.1	2715314946	Eremochloa ophiuroides	564431	Eremochloa ophiuroides	866555
NC_087799.1	2715316287	Nopalea cochenillifera	1156235	Nopalea cochenillifera	338184
NC_087815.1	2715317311	Primulina hunanensis	575242	Primulina hunanensis	1846138
NC_087835.1	2715318028	Aechmea fasciata	1166331	Aechmea fasciata	326768
NC_087862.1	2715319795	Carex pseudochinensis	997628	Carex pseudochinensis	2753391
NC_088073.1	2715336363	Cyathodium cavernarum	175523	Cyathodium cavernarum	351593
NC_088094.1	2715337753	Salix psammophila	715555	Salix psammophila	1508161
NC_088484.1	2724828791	Saccharum narenga	513095	Saccharum narenga	154764
NC_088489.1	2724829029	Lepidium apetalum	287626	Lepidium apetalum	153459
NC_088520.1	2724830063	Actinidia arguta	792319	Actinidia arguta	64478
NC_088526.1	2724830316	Aeschynomene indica	388249	Aeschynomene indica	48135
NC_088584.1	2724832831	Caryodaphnopsis henryi	1168029	Caryodaphnopsis henryi	1780282
NC_088727.1	2732052276	Ruppia sinensis	256174	Ruppia sinensis	2690835
NC_088756.1	2732054077	Oenanthe linearis	367287	Oenanthe linearis	496678
NC_088759.1	2732054213	Ranunculus cassubicifolius	1183731	Ranunculus cassubicifolius	286882
