AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
NC_062807.1	2231641775	Cratoxylum arborescens 	157792	Cratoxylum arborescens	271748
NC_062808.1	2231641859	Cratoxylum formosum 	156978	Cratoxylum formosum	198761
NC_062809.1	2231641942	Hypericum hookerianum 	138260	Hypericum hookerianum	401011
NC_062810.1	2231642014	Triadenum breviflorum 	167693	Triadenum breviflorum	1157646
NC_062811.1	2231642098	Dioscorea brevipetiolata 	153485	Dioscorea brevipetiolata	304170
NC_062812.1	2231642185	Dioscorea depauperata 	153487	Dioscorea depauperata	2874743
NC_062813.1	2231642272	Dioscorea glabra 	153503	Dioscorea glabra	167585
NC_062814.1	2231642359	Dioscorea pyrifolia 	153370	Dioscorea pyrifolia	2874744
NC_062824.1	2231642645	Youngia gracilipes 	152811	Youngia gracilipes	1325994
NC_062825.1	2231642733	Allium caricoides 	153075	Allium caricoides	2056022
NC_062826.1	2231642818	Euphorbia schlechtendalii	178650	Euphorbia schlechtendalii	216487
NC_062827.1	2231642913	Euphorbia thymifolia	163135	Euphorbia thymifolia	318061
NC_062828.1	2231642997	Euphorbia tithymaloides	175060	Euphorbia tithymaloides	212310
NC_062829.1	2231643093	Euphorbia drupifera	164014	Euphorbia drupifera	212879
NC_062830.1	2231643177	Euphorbia espinosa	165232	Euphorbia espinosa	212889
NC_062831.1	2231643261	Euphorbia pteroneura	159522	Euphorbia pteroneura	212964
NC_062835.1	2231643438	Fragaria tibetica 	155643	Fragaria tibetica	538578
NC_062836.1	2231643524	Fragaria iturupensis 	155637	Fragaria iturupensis	538579
NC_062837.1	2231643610	Fragaria gracilis 	155630	Fragaria gracilis	101011
NC_062841.1	2231643738	Allium listera 	153831	Allium listera	743504
NC_062858.1	2231644047	Daphne aurantiaca 	173057	Daphne aurantiaca	2918710
NC_062862.1	2231644183	Jaltomata bicolor	155459	Jaltomata bicolor	879925
NC_062863.1	2231644267	Jaltomata sinuosa 	156163	Jaltomata sinuosa	205521
NC_062864.1	2231644351	Solanum deflexicarpum	155706	Solanum deflexicarpum	1879233
NC_062865.1	2231644435	Solanum actaeibotrys	154726	Solanum actaeibotrys	2802699
NC_062866.1	2231644519	Solanum albidum	154715	Solanum albidum	744050
NC_062867.1	2231644603	Solanum aligerum	155852	Solanum aligerum	205527
NC_062868.1	2231644687	Solanum barbisetum	143875	Solanum barbisetum	1097622
NC_062869.1	2231644768	Solanum barbulatum	148890	Solanum barbulatum	2801089
NC_062870.1	2231644850	Solanum boliviense	154598	Solanum boliviense	561126
NC_062871.1	2231644934	Solanum brachyantherum	155905	Solanum brachyantherum	2802701
NC_062872.1	2231645018	Solanum bradei	155949	Solanum bradei	2598619
NC_062873.1	2231645102	Solanum annuum	155413	Solanum annuum	1807820
NC_062874.1	2231645186	Solanum anomalostemon	156138	Solanum anomalostemon	1807821
NC_062882.1	2231645441	Hippophae tibetana 	155804	Hippophae tibetana	193519
NC_062884.1	2231645699	Sicyos angulatus 	154986	Sicyos angulatus	64232
NC_062885.1	2231645784	Actinodaphne cupularis 	152748	Actinodaphne cupularis	317036
NC_062888.1	2231645892	Pereskia aculeata 	141998	Pereskia aculeata	3597
NC_062889.1	2231645975	Abies ferreana 	120049	Abies ferreana	1045216
NC_062890.1	2231646050	Yushania niitakayamensis	139619	Yushania niitakayamensis	146662
NC_062892.1	2231646226	Magnolia griffithii	160091	Magnolia griffithii	111575
NC_062893.1	2231646313	Magnolia albosericea	159790	Magnolia albosericea	86723
NC_062894.1	2231646400	Magnolia championii	159828	Magnolia championii	86727
NC_062895.1	2231646487	Magnolia striatifolia	159686	Magnolia striatifolia	2933203
NC_062896.1	2231646574	Magnolia mexicana	159787	Magnolia mexicana	111569
NC_062897.1	2231646661	Magnolia splendens	159926	Magnolia splendens	111568
NC_062898.1	2231646748	Magnolia iltisiana	159658	Magnolia iltisiana	111566
NC_062899.1	2231646835	Magnolia poasana	159732	Magnolia poasana	111573
NC_062901.1	2231647009	Magnolia panamensis	159721	Magnolia panamensis	111572
NC_062902.1	2231647096	Magnolia portoricensis	159919	Magnolia portoricensis	111574
NC_062903.1	2231647183	Magnolia kachirachirai	160042	Magnolia kachirachirai	111567
NC_062904.1	2231647270	Magnolia phanerophlebia	159572	Magnolia phanerophlebia	211005
NC_062905.1	2231647357	Magnolia kichuana	159864	Magnolia kichuana	2933199
NC_062906.1	2231647444	Magnolia pastazaensis	159790	Magnolia pastazaensis	2933202
NC_062907.1	2231647531	Magnolia bankardiorum	159269	Magnolia bankardiorum	2933195
NC_062908.1	2231647618	Magnolia zamorana	159734	Magnolia zamorana	2933205
NC_062909.1	2231647705	Magnolia equatorialis	159806	Magnolia equatorialis	2933198
NC_062910.1	2231647792	Magnolia hodgsonii	159687	Magnolia hodgsonii	480420
NC_062911.1	2231647879	Magnolia mindoensis	159800	Magnolia mindoensis	2933201
NC_062912.1	2231647966	Magnolia mercedesiarum	159896	Magnolia mercedesiarum	2933200
NC_062913.1	2231648053	Magnolia henryi	159760	Magnolia henryi	86732
NC_062915.1	2231648227	Magnolia vrieseana	160141	Magnolia vrieseana	2933204
NC_062916.1	2231648314	Magnolia utilis	160066	Magnolia utilis	86743
NC_062917.1	2231648401	Magnolia garrettii	160020	Magnolia garrettii	1010628
NC_062918.1	2231648488	Magnolia rufibarbata	160092	Magnolia rufibarbata	215546
NC_062919.1	2231648575	Magnolia decidua	160127	Magnolia decidua	152192
NC_062920.1	2231648662	Magnolia pterocarpa	159722	Magnolia pterocarpa	86734
NC_062921.1	2231648749	Magnolia sharpii	159730	Magnolia sharpii	85867
NC_062922.1	2231648836	Magnolia guatemalensis	159748	Magnolia guatemalensis	85860
NC_062923.1	2231648923	Magnolia carsonii	160186	Magnolia carsonii	152185
NC_062924.1	2231649010	Magnolia borneensis	160161	Magnolia borneensis	2933196
NC_062925.1	2231649097	Magnolia sargentiana	160118	Magnolia sargentiana	86736
NC_062926.1	2231649184	Magnolia stellata	159403	Magnolia stellata	54733
NC_062927.1	2231649271	Magnolia globosa	159969	Magnolia globosa	86731
NC_062928.1	2231649358	Magnolia dawsoniana	159908	Magnolia dawsoniana	86729
NC_062929.1	2231649445	Magnolia lotungensis	160046	Magnolia lotungensis	86779
NC_062930.1	2231649532	Magnolia virginiana	159793	Magnolia virginiana	3412
NC_062931.1	2231649619	Magnolia schiedeana	159686	Magnolia schiedeana	85866
NC_062932.1	2231649706	Magnolia nitida	160019	Magnolia nitida	85863
NC_062934.1	2231649880	Magnolia obovata	160087	Magnolia obovata	349509
NC_062935.1	2231649967	Magnolia cylindrica	160074	Magnolia cylindrica	86728
NC_062936.1	2231650054	Magnolia campbellii	160102	Magnolia campbellii	49502
NC_062937.1	2231650141	Magnolia amoena	159987	Magnolia amoena	86724
NC_062938.1	2231650228	Magnolia ovoidea	160112	Magnolia ovoidea	216503
NC_062939.1	2231650315	Magnolia changhungtana	160133	Magnolia changhungtana	116762
NC_062940.1	2231650402	Magnolia praecalva	160061	Magnolia praecalva	87892
NC_062941.1	2231650489	Liriodendron chinense x Liriodendron tulipifera	159397	Liriodendron chinense x Liriodendron tulipifera	215539
NC_062942.1	2231650576	Magnolia lanuginosa	160088	Magnolia lanuginosa	86772
NC_062946.1	2231651548	Stipa sibirica	137818	Stipa sibirica	492770
NC_062947.1	2231650693	Macrochloa tenacissima	137508	Macrochloa tenacissima	666013
NC_062948.1	2231650778	Stipa austroaltaica	137831	Stipa austroaltaica	2835875
NC_062949.1	2231651633	Stipa breviflora	137474	Stipa breviflora	408128
NC_062950.1	2231650866	Stipa caucasica x Stipa magnifica	137801	Stipa caucasica x Stipa magnifica	2835856
NC_062951.1	2231651721	Stipa ehrenbergiana	137823	Stipa ehrenbergiana	665507
NC_062952.1	2231650954	Stipa klimesii	137202	Stipa klimesii	2835878
NC_062953.1	2231651809	Stipa penicillata	137215	Stipa penicillata	665527
NC_062955.1	2231651042	Stipa przewalskyi	137753	Stipa przewalskyi	665533
NC_062956.1	2231651130	Stipa pulcherrima	137832	Stipa pulcherrima	666011
NC_062957.1	2231651218	Stipa tzveleviana	137835	Stipa tzveleviana	2835882
NC_062958.1	2231651985	Stipellula capensis	137721	Stipellula capensis	29707
NC_062959.1	2231652070	Stipa basiplumosa	137305	Stipa basiplumosa	665492
NC_062961.1	2231651320	Thuniopsis cleistogama	159550	Thuniopsis cleistogama	1700957
NC_063083.1	2235261106	Photinia glomerata 	158475	Photinia glomerata	661342
NC_063084.1	2235261193	Magnolia cubensis	159917	Magnolia cubensis	2485912
NC_063085.1	2235261280	Magnolia lucida	160109	Magnolia lucida	2604425
NC_063087.1	2235261381	Stichorkis gibbosa 	158056	Stichorkis gibbosa	327326
NC_063088.1	2235261468	Portulaca gilliesii 	157312	Portulaca gilliesii	1150899
NC_063090.1	2235261568	Bambusa variostriata	139448	Bambusa variostriata	871750
NC_063092.1	2235261668	Rheum delavayi 	162284	Rheum delavayi	694413
NC_063094.1	2235261766	Rhododendron latoucheae 	156355	Rhododendron latoucheae	184576
NC_063108.1	2235262048	Lansium domesticum 	159573	Lansium domesticum	201017
NC_063109.1	2235262136	Salacca zalacca 	158295	Salacca zalacca	145711
NC_063110.1	2235262224	Scopolia carniolica 	156316	Scopolia carniolica	258457
NC_063113.1	2235262338	Rhododendron huadingense 	198952	Rhododendron huadingense	1874273
NC_063129.1	2235262732	Salix lindleyana 	155304	Salix lindleyana	1510605
NC_063131.1	2235262832	Bambusa dolichomerithalla	139478	Bambusa dolichomerithalla	1041515
NC_063133.1	2235263000	Bambusa dolichoclada	139473	Bambusa dolichoclada	2768324
NC_063134.1	2235263084	Bambusa stenostachya	139517	Bambusa stenostachya	39435
NC_063135.1	2235263167	Schizostachyum diffusum	139456	Schizostachyum diffusum	1873521
NC_063148.1	2235263444	Bambusa utilis	139491	Bambusa utilis	2937280
NC_063266.1	2238951939	Navaea phoenicea	158598	Malva phoenicea	108542
NC_063267.1	2238952024	Malva canariensis	158437	Malva acerifolia	82388
NC_063301.1	2245341171	Nerine sarniensis	158312	Nerine sarniensis	180152
NC_063302.1	2245341260	Pancratium maritimum	160123	Pancratium maritimum	644807
NC_063303.1	2245341348	Dalbergia obtusifolia 	156419	Dalbergia obtusifolia	698354
NC_063304.1	2245341435	Dalbergia mimosoides 	155773	Dalbergia millettii var. mimosoides	3085985
NC_063305.1	2245341520	Pontederia paniculata	161862	Pontederia paniculata	44951
NC_063306.1	2245341607	Heteranthera callifolia	161221	Heteranthera callifolia	2861339
NC_063307.1	2245341694	Pontederia australasica	159728	Pontederia australasica	2861341
NC_063308.1	2245341781	Pontederia elata	162195	Pontederia elata	2725876
NC_063309.1	2245341868	Pontederia hastata	161848	Pontederia hastata	44970
NC_063310.1	2245341955	Pontederia korsakowii	161816	Pontederia korsakowii	44971
NC_063311.1	2245342042	Pontederia plantaginea	162090	Pontederia plantaginea	2861342
NC_063312.1	2245342129	Pontederia vaginalis	162071	Pontederia vaginalis	44972
NC_063313.1	2245342216	Pontederia valida	162239	Pontederia valida	2861343
NC_063314.1	2245342303	Pontederia africana	161387	Pontederia africana	2861340
NC_063315.1	2245342390	Alsophila metteniana 	161602	Alsophila metteniana	872495
NC_063316.1	2245342480	Wikstroemia micrantha	172610	Wikstroemia micrantha	2291178
NC_063317.1	2245342570	Gastrodia longistyla	30464	Gastrodia longistyla	2861180
NC_063319.1	2245342609	Erucaria hispanica 	153605	Erucaria hispanica	308317
NC_063320.1	2245342697	Epimedium muhuangense 	157264	Epimedium muhuangense	2886508
NC_063321.1	2245342781	Carpesium abrotanoides 	151394	Carpesium abrotanoides	119172
NC_063322.1	2245342871	Xanthopappus subacaulis 	153297	Xanthopappus subacaulis	324598
NC_063323.1	2245342959	Leptodermis kumaonensis	154789	Leptodermis kumaonensis	2175823
NC_063325.1	2245343129	Leptodermis gracilis	154783	Leptodermis gracilis	2175818
NC_063326.1	2245343214	Leptodermis ludlowii	154403	Leptodermis ludlowii	1043439
NC_063327.1	2245343299	Leptodermis forrestii	154369	Leptodermis forrestii	1052173
NC_063328.1	2245343384	Fraxinus malacophylla 	155621	Fraxinus malacophylla	880141
NC_063329.1	2245343472	Buddleja officinalis 	154363	Buddleja officinalis	714454
NC_063330.1	2245343561	Lysimachia candida	153632	Lysimachia candida	213406
NC_063331.1	2245358050	Adiantum malesianum 	154671	Adiantum malesianum	451080
NC_063453.1	2248495660	Aster polius 	152045	Aster polius	2944764
NC_063459.1	2248495954	Lithocarpus dealbatus 	161476	Lithocarpus dealbatus	167400
NC_063461.1	2248496056	Diplopterygium chinense 	150591	Diplopterygium chinense	397680
NC_063462.1	2248496142	Sonchus tenerrimus	151923	Sonchus tenerrimus	255578
NC_063463.1	2248496230	Sonchus pustulatus	152027	Sonchus pustulatus	381736
NC_063464.1	2248496318	Sonchus novae-zelandiae 	152443	Sonchus novae-zelandiae	43194
NC_063465.1	2248496406	Sonchus megalocarpus	152246	Sonchus megalocarpus	255582
NC_063466.1	2248496494	Sonchus masguindalii 	152392	Sonchus masguindalii	381733
NC_063467.1	2248496582	Sonchus grandifolius 	152254	Sonchus grandifolius	43192
NC_063468.1	2248496670	Sonchus fragilis	152363	Sonchus fragilis	381732
NC_063469.1	2248496758	Sonchus bupleuroides	152350	Sonchus bupleuroides	50217
NC_063470.1	2248496846	Myricaria elegans 	155245	Myricaria elegans	194560
NC_063471.1	2248496930	Desmostachya bipinnata 	134533	Desmostachya bipinnata	1245295
NC_063474.1	2248497046	Prinsepia uniflora 	159179	Prinsepia uniflora	32240
NC_063476.1	2248497145	Podocarpus longifoliolatus 	134029	Podocarpus longifoliolatus	120622
NC_063477.1	2248497228	Debregeasia hekouensis	155941	Debregeasia hekouensis	2836439
NC_063504.1	2248498558	Pseudosasa usawai 	139660	Pseudosasa usawae	591231
NC_063505.1	2248498642	Vesicularia montagnei 	120998	Vesicularia montagnei	455292
NC_063506.1	2248498724	Salix spathulifolia 	155680	Salix spathulifolia	2878181
NC_063507.1	2248498810	Salix annulifera 	155626	Salix annulifera	2878160
NC_063508.1	2248498896	Callicarpa cathayana 	154182	Callicarpa cathayana	1548292
NC_063509.1	2248498984	Callicarpa kochiana 	154181	Callicarpa kochiana	1237723
NC_063511.1	2248499086	Dendrobium comatum 	158008	Dendrobium comatum	234053
NC_063512.1	2248499173	Begonia arachnoidea 	169725	Begonia arachnoidea	1406249
NC_063513.1	2248499264	Begonia gulongshanensis 	169153	Begonia gulongshanensis	2878119
NC_063514.1	2248499355	Ranunculus yunnanensis 	156050	Ranunculus yunnanensis	2870464
NC_063519.1	2248499574	Carex myosuroides 	185609	Carex myosuroides	140873
NC_063520.1	2248499657	Bupleurum kaoi	155938	Bupleurum kaoi	270183
NC_063521.1	2248499743	Artabotrys pilosus	178195	Artabotrys pilosus	2651896
NC_063528.1	2248499949	Anemone alpina 	162638	Pulsatilla alpina	470566
NC_063529.1	2248500038	Anemone occidentalis 	161678	Anemone occidentalis	174168
NC_063547.1	2248500366	Campeiostachys purpuraristata	135073	Campeiostachys purpuraristata	2887183
NC_063548.1	2248500450	Briggsia chienii 	154082	Oreocharis chienii	1562175
NC_063549.1	2248500539	Debregeasia elliptica	155901	Debregeasia elliptica	540248
NC_063550.1	2248500623	Cirsium setidens	152565	Cirsium setidens	859427
NC_063551.1	2248500711	Geranium thunbergii	155144	Geranium thunbergii	345239
NC_063552.1	2248500795	Geranium koreanum	154493	Geranium koreanum	345232
NC_063553.1	2248500875	Fritillaria camschatcensis	151569	Fritillaria camschatcensis	61236
NC_063554.1	2248500959	Artabotrys hexapetalus 	178457	Artabotrys hexapetalus	225833
NC_063555.1	2248501050	Lycoris flavescens 	158709	Lycoris flavescens	317647
NC_063556.1	2248501137	Lycoris x chejuensis 	158512	Lycoris x chejuensis	1306909
NC_063557.1	2248501225	Lycoris uydoensis 	158497	Lycoris uydoensis	928062
NC_063558.1	2248501313	Elsholtzia splendens 	151224	Elsholtzia splendens	475396
NC_063560.1	2248501488	Lilium longiflorum 	152666	Lilium longiflorum	4690
NC_063563.1	2248501603	Lycoris koreana 	158516	Lycoris koreana	317641
NC_063565.1	2248501705	Zingiber corallinum 	160957	Zingiber corallinum	110735
NC_063569.1	2248501834	Sorbus koehneana 	159873	Sorbus koehneana	691237
NC_063570.1	2248501917	Excoecaria agallocha 	161666	Excoecaria agallocha	241838
NC_063571.1	2248502004	Inula linariifolia 	150812	Inula linariifolia	1586302
NC_063572.1	2248502091	Cleidiocarpon cavaleriei 	161544	Cleidiocarpon cavaleriei	1848211
NC_063573.1	2248502177	Crepidomanes minutum 	146474	Crepidomanes minutum	32127
NC_063574.1	2248502267	Trailliaedoxa gracilis 	152407	Trailliaedoxa gracilis	1008951
NC_063575.1	2248502350	Sterculia nobilis 	160177	Sterculia nobilis	197128
NC_063576.1	2248502437	Camellia suaveolens 	156981	Camellia suaveolens	2893994
NC_063577.1	2248502526	Archidendron clypearia 	176769	Archidendron clypearia	714486
NC_063578.1	2248502619	Atalantia buxifolia 	160056	Atalantia buxifolia	76974
NC_063579.1	2248502704	Buddleja lindleyana 	154487	Buddleja lindleyana	168497
NC_063580.1	2248502793	Gynura japonica 	151023	Gynura japonica	1604314
NC_063587.1	2248502964	Liparis viridiflora	157354	Liparis viridiflora	256364
NC_063590.1	2248503079	Laportea bulbifera 	150042	Laportea bulbifera	1303700
NC_063593.1	2248503262	Ficus pandurata var. angustifolia 	160526	Ficus pandurata var. angustifolia	2942962
NC_063594.1	2248503348	Tulipa schrenkii 	152088	Tulipa schrenkii	2173067
NC_063595.1	2248503436	Tulipa sinkiangensis 	151929	Tulipa sinkiangensis	2764601
NC_063615.1	2248503793	Rubus quinquefoliolatus 	156489	Rubus quinquefoliolatus	2916457
NC_063623.1	2248503978	Convallaria majalis 	162198	Convallaria majalis	32189
NC_063624.1	2248504065	Convallaria pseudomajalis 	162987	Convallaria pseudomajalis	2495490
NC_063626.1	2248504166	Ammodendron bifolium 	154533	Ammodendron bifolium	247904
NC_063627.1	2248504246	Krameria erecta	177797	Krameria erecta	228641
NC_063628.1	2248504329	Rhodiola dumulosa 	150920	Rhodiola dumulosa	203002
NC_063629.1	2248504418	Rhodiola subopposita 	151916	Rhodiola subopposita	1674046
NC_063630.1	2248504507	Leptopus chinensis	154600	Leptopus chinensis	300998
NC_063635.1	2248504845	Pleione albiflora 	158432	Pleione albiflora	194500
NC_063636.1	2248504935	Pterygiella cylindrica 	154859	Pterygiella cylindrica	725107
NC_063637.1	2248505021	Pterygiella duclouxii 	154874	Pterygiella duclouxii	725108
NC_063638.1	2248505107	Pleione arunachalensis 	158440	Pleione arunachalensis	2938337
NC_063639.1	2248505197	Pleione coronaria 	158072	Pleione coronaria	194501
NC_063640.1	2248505287	Pleione humilis 	158472	Pleione humilis	194506
NC_063641.1	2248505377	Pleione limprichtii 	159265	Pleione limprichtii	194507
NC_063642.1	2248505467	Pleione saxicola 	158976	Pleione saxicola	194511
NC_063643.1	2248505557	Pleione scopulorum 	158870	Pleione scopulorum	194512
NC_063645.1	2248505661	Aristotelia fruticosa 	158085	Aristotelia fruticosa	378437
NC_063646.1	2248505749	Crinodendron patagua 	159400	Crinodendron patagua	138856
NC_063647.1	2248505836	Vallea stipularis 	158456	Vallea stipularis	124941
NC_063651.1	2248505984	Pleione grandiflora 	158872	Pleione grandiflora	194504
NC_063652.1	2248506074	Pleione hookeriana 	157962	Pleione hookeriana	194505
NC_063653.1	2248506163	Pleione praecox 	157822	Pleione praecox	194510
NC_063654.1	2248506253	Pleione vietnamensis 	157964	Pleione vietnamensis	2938349
NC_063655.1	2248506343	Pleione yunnanensis 	158802	Pleione yunnanensis	194513
NC_063656.1	2248506433	Pleione dilamellata 	159251	Pleione dilamellata	2938347
NC_063657.1	2248506523	Pleione microphylla 	158808	Pleione microphylla	2267673
NC_063658.1	2248506613	Luculia pinceana 	154852	Luculia pinceana	170349
NC_063659.1	2248506698	Pleione aurita 	158984	Pleione aurita	2306205
NC_063661.1	2248506802	Hylotelephium viviparum	150429	Hylotelephium viviparum	202980
NC_063662.1	2248506887	Orostachys minuta	150368	Orostachys minuta	2930424
NC_063665.1	2248507001	Cynanchum rostellatum 	160641	Cynanchum rostellatum	137761
NC_063670.1	2248507145	Polystichum yaanense 	149052	Polystichum yaanense	1160296
NC_063671.1	2248507170	Illicium difengpi	143629	Illicium difengpi	124772
NC_063672.1	2248507250	Citrus x paradisi	160186	Citrus x paradisi	37656
NC_063677.1	2248507411	Cuphea micropetala 	158988	Cuphea micropetala	312586
NC_063679.1	2248507587	Limnophila sessiliflora 	152395	Limnophila sessiliflora	438425
NC_063680.1	2248507675	Cypripedium palangshanense 	207142	Cypripedium palangshanense	1088831
NC_063681.1	2248507758	Cypripedium debile 	162773	Cypripedium debile	442462
NC_063682.1	2248507840	Allophylus viridis 	169213	Allophylus viridis	2939309
NC_063683.1	2248507928	Arytera littoralis 	161091	Arytera litoralis	2807156
NC_063684.1	2248508016	Harpullia cupanioides 	159776	Harpullia cupanioides	222980
NC_063685.1	2248508102	Delavaya toxocarpa 	161325	Delavaya toxocarpa	557061
NC_063687.1	2248508202	Mentha x verticillata 	152026	Mentha x verticillata	1164941
NC_063688.1	2248508289	Chesneya acaulis	128629	Chesneya acaulis	1844621
NC_063696.1	2248508463	Amphicarpaea ferruginea	152531	Amphicarpaea ferruginea	2048265
NC_063697.1	2248508549	Elsholtzia fruticosa	151550	Elsholtzia fruticosa	698833
NC_063700.1	2248508665	Lindera chienii	152744	Lindera chienii	2892998
NC_063701.1	2248508746	Litsea honghoensis	152605	Litsea honghoensis	943093
NC_063702.1	2248508828	Dendrocalamus farinosus 	139458	Dendrocalamus farinosus	862986
NC_063708.1	2248509017	Torreya taxifolia 	137117	Torreya taxifolia	156149
NC_063713.1	2248509157	Papaver nudicaule 	153903	Papaver nudicaule	74823
NC_063729.1	2248509990	Inula japonica 	150755	Inula japonica	453958
NC_063730.1	2248510078	Brucea javanica 	160576	Brucea javanica	210348
NC_063736.1	2248510541	Avicennia officinalis 	148209	Avicennia officinalis	1134458
NC_063737.1	2248510624	Arachis batizocoi	156346	Arachis batizocoi	108210
NC_063738.1	2248510707	Codonopsis bhutanica 	169718	Codonopsis bhutanica	1392585
NC_063739.1	2248510794	Cyananthus lobatus 	163489	Cyananthus lobatus	28490
NC_063740.1	2248510881	Wahlenbergia marginata 	149568	Wahlenbergia marginata	942061
NC_063741.1	2248510957	Cyclocodon axillaris 	165444	Cyclocodon axillaris	2940311
NC_063742.1	2248511045	Campanula pallida 	162272	Campanula pallida	1241138
NC_063743.1	2248511127	Codonopsis javanica 	172874	Codonopsis javanica	94282
NC_063744.1	2248511213	Canarina eminii 	164988	Canarina eminii	649672
NC_063746.1	2248511313	Vitis quinquangularis 	160822	Vitis quinquangularis	239086
NC_063747.1	2248511400	Reevesia orbicularifolia 	161764	Reevesia orbicularifolia	197127
NC_063748.1	2248511487	Reevesia lofouensis 	161894	Reevesia lofouensis	2871440
NC_063749.1	2248511574	Reevesia pubescens 	161784	Reevesia pubescens	2871442
NC_063750.1	2248511661	Reevesia xuefengensis 	161859	Reevesia xuefengensis	2941023
NC_063786.1	2248512611	Rhodiola gelida 	151832	Rhodiola gelida	1439918
NC_063788.1	2248512710	Cuphea hookeriana 	158999	Cuphea hookeriana	36775
NC_063819.1	2248513975	Boenninghausenia albiflora 	156711	Boenninghausenia albiflora	452763
NC_063820.1	2248514063	Cneoridium dumosum 	160677	Cneoridium dumosum	452765
NC_063821.1	2248514151	Dictamnus dasycarpus 	157036	Dictamnus dasycarpus	714465
NC_063822.1	2248514238	Thamnosma montana 	155641	Thamnosma montana	452797
NC_063823.1	2248514326	Haplophyllum dauricum 	158017	Haplophyllum dauricum	452773
NC_063824.1	2248514412	Thamnosma texana 	154656	Thamnosma texana	452800
NC_063825.1	2248514500	Cyathea lepifera 	162114	Sphaeropteris lepifera	29636
NC_063827.1	2248514604	Diarthron tianschanicum	172119	Diarthron tianschanicum	2933812
NC_063828.1	2248514697	Uncaria scandens 	153780	Uncaria scandens	1442762
NC_063829.1	2248514780	Thladiantha nudiflora 	157091	Thladiantha nudiflora	703397
NC_063831.1	2248514881	Tulipa gesneriana 	151958	Tulipa gesneriana	13306
NC_063832.1	2248514967	Mucuna sempervirens 	153809	Mucuna sempervirens	690556
NC_063833.1	2248515047	Phyllostylon rhamnoides 	160287	Phyllostylon rhamnoides	1428766
NC_063834.1	2248515135	Ampelocera edentula 	161886	Ampelocera edentula	1568982
NC_063835.1	2248515223	Holoptelea grandis 	160332	Holoptelea grandis	2708851
NC_063836.1	2248515311	Fargesia dracocephala 	139638	Fargesia dracocephala	281079
NC_063837.1	2248515395	Cornus wilsoniana 	158158	Cornus wilsoniana	367357
NC_063838.1	2248515484	Ligusticopsis brachyloba	148163	Ligusticopsis brachyloba	239650
NC_063839.1	2248515570	Ligusticum angelicifolium	163802	Melanosciadium angelicifolium	943332
NC_063840.1	2248515671	Rupiphila tachiroei	155455	Rupiphila tachiroei	239670
NC_063842.1	2248515849	Ligusticum litangense	156918	Ligusticum litangense	2448749
NC_063843.1	2248515938	Ligusticum oliverianum	148378	Ligusticum oliverianum	496673
NC_063844.1	2248516024	Ligusticum nematophyllum	148608	Ligusticum nematophyllum	2448752
NC_063845.1	2248516110	Ligusticum daucoides	148078	Ligusticopsis daucoides	496670
NC_063850.1	2248516252	Illicium simonsii 	143012	Illicium simonsii	1202800
NC_063900.1	2248517016	Perrottetia racemosa 	160025	Perrottetia racemosa	2943344
NC_063902.1	2248517182	Gentiana atuntsiensis 	144238	Gentiana atuntsiensis	1499135
NC_063903.1	2248517268	Gentiana frigida 	143661	Gentiana frigida	49945
NC_063904.1	2248517353	Gentiana purdomii 	144290	Gentiana purdomii	1499141
NC_063905.1	2248517438	Artemisia desertorum 	151094	Artemisia desertorum	324798
NC_063907.1	2248517540	Ampelocalamus sinovietnamensis	139846	Ampelocalamus sinovietnamensis	2943534
NC_063910.1	2248517652	Coelogyne flaccida	160433	Coelogyne flaccida	71595
NC_063911.1	2248517739	Salvia bowleyana	151508	Salvia bowleyana	424416
NC_063912.1	2248517827	Salvia dabieshanensis	151330	Salvia dabieshanensis	640636
NC_063913.1	2248517915	Salvia subbipinnata	151388	Salvia subbipinnata	2758142
NC_063915.1	2248518017	Iris atrofusca 	153438	Iris atrofusca	1701871
NC_063916.1	2248518099	Iris atropurpurea 	153267	Iris atropurpurea	1037020
NC_063917.1	2248518180	Iris cedreti 	153164	Iris cedreti	1701873
NC_063918.1	2248518262	Iris haynei 	153189	Iris haynei	995796
NC_063919.1	2248518344	Iris lycotis 	153162	Iris lycotis	2943444
NC_063920.1	2248518426	Iris petrana 	153493	Iris petrana	1701880
NC_063921.1	2248518508	Iris mariae 	153397	Iris mariae	1273554
NC_063922.1	2248518590	Iris nigricans 	153190	Iris nigricans	995810
NC_063924.1	2248518686	Platycarya longipes 	158459	Platycarya longipes	212655
NC_063926.1	2248518818	Nowellia curvifolia	114423	Nowellia curvifolia	280839
NC_063927.1	2248518903	Lithocarpus litseifolius 	161322	Lithocarpus litseifolius	425828
NC_063928.1	2248518990	Handroanthus chrysanthus 	159437	Handroanthus chrysanthus	429696
NC_063929.1	2248519078	Carlina acaulis 	153206	Carlina acaulis	538471
NC_063948.1	2248519418	Phedimus odontophyllus	150000	Phedimus odontophyllus	2596667
NC_063949.1	2248519504	Phedimus yangshanicus	150000	Phedimus yangshanicus	2596664
NC_063950.1	2248519590	Phedimus spurius 	151004	Phedimus spurius	202991
NC_063952.1	2248519690	Cymbidium floribundum 	155382	Cymbidium floribundum	160531
NC_063953.1	2248519775	Aster albescens 	152729	Aster albescens	1196459
NC_063954.1	2248519863	Aster argyropholis 	152725	Aster argyropholis	1196463
